network,outage_size,outage,count,cer,diagonal,equal,robust,common
11,2,"2,3",0.1578651596575931,0.15430092641708393,0.15480615940550668,0.15480615940550668,0.1543661864358991,0.15234007038318298
12,1,0,0.45147349917933255,0.44085023341534735,0.45706047415457096,0.45706047415457096,0.44085023341534735,0.4399978705506397
12,1,1,0.4809764303385877,0.47014019276661234,0.50565977491561,0.50565977491561,0.46963188816553936,0.46677989440744655
12,1,2,0.4567495251904289,0.45569744551597213,0.4628109471205079,0.4628109471205079,0.45569744551597213,0.4549944779240732
12,1,3,0.4920913617702753,0.4921754210124844,0.5510087570872864,0.5510087570872864,0.4928965689335255,0.4863205350307677
12,2,"0,1",0.46917008844347796,0.4512111756142444,0.484659221813591,0.4996468367796244,0.4511786181889919,0.44945898442941434
12,2,"0,2",0.43351734997770086,0.4338800312921337,0.4334024193533449,0.4341240046053608,0.43387054067440645,0.43430167530896646
12,2,"0,3",0.5266966562505215,0.4902344615853245,0.5202212174826195,0.5222127939935609,0.5202212174826195,0.46803290091384075
12,2,"1,2",0.49757926946134656,0.4634378479682256,0.48938525318446136,0.5026349801568736,0.46348423538387395,0.4613213796271345
12,2,"1,3",0.6128030992632183,0.6028556018086848,0.6085498089400553,0.6085498089400553,0.6084486668228243,0.6027558617038826
12,2,"2,3",0.5398366851436432,0.4919480947751694,0.5315432856718787,0.5315432856718787,0.4919480947751694,0.4793035238815445
13,1,0,0.1717306505877994,0.16994343445818283,0.17022423032450484,0.17031154529964784,0.17002022005945905,0.16882519472957588
13,1,1,0.19973773055745825,0.17338287498281088,0.18364972624427855,0.19019503259352386,0.17338287498281088,0.17165207447498346
13,1,2,0.16166431738965253,0.16090985218945547,0.1636533169242947,0.17184489711956502,0.16158856398792476,0.16046207939637455
13,1,3,0.18590299409966252,0.18095373989329078,0.18735975855626863,0.18735975855626863,0.18385638461855874,0.17953704794243486
13,2,"0,1",0.18526391081824733,0.16833511876634982,0.17397413008713086,0.17901816378459098,0.16833511876634982,0.166965930898999
13,2,"0,2",0.15636625260188847,0.15597220291395583,0.1559767788580033,0.15605447500879518,0.15597220291395583,0.1558908835159718
13,2,"0,3",0.18232589656078907,0.17794269955200198,0.18591028184152614,0.18610362986056037,0.1822663725037029,0.17519934406620088
13,2,"1,2",0.18532503215393073,0.16383162819142766,0.17562809328500567,0.18029641497818416,0.16383162819142766,0.16307042550804896
13,2,"1,3",0.22275269125932293,0.2167864638431276,0.21836532586626572,0.21836532586626572,0.21836532586626572,0.2166733383194065
13,2,"2,3",0.18305159106035726,0.1782038643078532,0.18489998185174517,0.18525710151001432,0.18186433443211153,0.1692676164449075
14,1,0,0.12330738086598936,0.12296270821198872,0.12335985946370429,0.12418930578141246,0.12305938008212494,0.12138460820811911
14,1,1,0.13623723093777146,0.12712460963320799,0.13307341746557816,0.14495311066669198,0.12701242925913533,0.12448754103207675
14,1,2,0.12560167226428678,0.12325844581577688,0.1239370246304819,0.12488029152152218,0.12346458777931232,0.12254340739776
14,1,3,0.13162468402133837,0.13208974014983674,0.1330049295476714,0.1330049295476714,0.1330184128333231,0.12989183906531793
14,2,"0,1",0.13089420938327667,0.12231217808992223,0.1277416327191664,0.13027532390258317,0.12231217808992223,0.12084110416329241
14,2,"0,2",0.11876620301038628,0.1177205134637353,0.1177205134637353,0.1177205134637353,0.1177205134637353,0.11725932566634742
14,2,"0,3",0.129386265463463,0.13110236663422464,0.13157095270201025,0.13157095270201025,0.13157095270201025,0.12616401438034547
14,2,"1,2",0.14501549342248016,0.12331491937918655,0.13035367675034815,0.13781798694764524,0.12331491937918655,0.12225239396100326
14,2,"1,3",0.16438887081626047,0.16122441350792793,0.16222802736620945,0.16222802736620945,0.16222802736620945,0.1611547452311916
14,2,"2,3",0.1296044183786913,0.13168508846457955,0.13262347265875507,0.13262347265875507,0.13247314949111266,0.1269358147158668
15,1,0,0.08327877837870432,0.08130723364019155,0.08268346613008563,0.08319867664987385,0.08130723364019155,0.08063381584812979
15,1,1,0.09277626869867302,0.08859893009772225,0.08932042133914342,0.09275844991997528,0.08858822700389214,0.08664668098067621
15,1,2,0.08224396659835237,0.0818770106664273,0.08309010782419501,0.08370251010870891,0.0818770106664273,0.08161987434107561
15,1,3,0.09257746974399969,0.09198609437840774,0.09412283255221535,0.09527126300781334,0.09210302894568231,0.09009611804729106
15,2,"0,1",0.08704350849641693,0.08293136166385584,0.08536934286694539,0.08808093108566004,0.08293136166385584,0.08128821833018568
15,2,"0,2",0.07676258485307177,0.07674744948682492,0.07655534658982253,0.07668177033512633,0.07668997655235013,0.07700549381014503
15,2,"0,3",0.09033837152240384,0.0878941201412204,0.0912977199285134,0.0918550420851419,0.08972103656934362,0.08513449412603885
15,2,"1,2",0.08893681326744997,0.08366267958251769,0.08601570341037226,0.08889760298944864,0.08366267958251769,0.08236780291619641
15,2,"1,3",0.1069212294939565,0.10664551515555051,0.10739974102255836,0.10739974102255836,0.10739974102255836,0.10649945335157687
15,2,"2,3",0.09214033021858607,0.08770890020011896,0.09140475662080522,0.0917357960211228,0.08944354161000309,0.08556662493484227
16,1,0,0.09938342350968404,0.0979393452868397,0.09794979059363196,0.09834605529097915,0.09794979059363196,0.0966301838369035
16,1,1,0.11119394069978532,0.10671262275313717,0.10671550300452225,0.10924944616097462,0.10671187256166847,0.10473078060982326
16,1,2,0.09863652316632673,0.0948891768230908,0.09590924191981381,0.09678966878132501,0.0948891768230908,0.09393423727480545
16,1,3,0.11117010402507223,0.10961759309631189,0.11025595256711054,0.11053055098064851,0.109619109078845,0.10818834007431062
16,2,"0,1",0.10509647006184711,0.0985038209271524,0.09878667588519695,0.10137216267304348,0.0985038209271524,0.09641033155783496
16,2,"0,2",0.08772211851357259,0.08770141197284652,0.087548198344172,0.08770481448979453,0.08770141197284652,0.0879728645118234
16,2,"0,3",0.1074435833986711,0.10300628956399195,0.10463787851914827,0.10581646799375066,0.103640698184079,0.10103890494386512
16,2,"1,2",0.10413682965431198,0.09644889357115988,0.09872719380959917,0.10130991216988552,0.09644889357115988,0.09472436788208576
16,2,"1,3",0.12363726762434388,0.122442073105827,0.12300746531955294,0.12300746531955294,0.12294323246209672,0.12224684806933857
16,2,"2,3",0.10690146010098821,0.1006353858599625,0.10463375514610168,0.10469667583450748,0.10253657550207196,0.09839821484381425
17,1,0,0.12588318174362154,0.1207306693779566,0.12509179843250268,0.1269921225153869,0.1207306693779566,0.12045573836119502
17,1,1,0.14509755379302572,0.1355781761357427,0.13709708767581233,0.14371981185544844,0.13552269493057761,0.13386048102877535
17,1,2,0.1318402395044891,0.1293522130444029,0.12973192965702318,0.12992702175117882,0.1293522130444029,0.1288817870260454
17,1,3,0.14588451699907962,0.14070887335582108,0.1460527366936511,0.14756560046899136,0.1407101228074805,0.1387939937020083
17,2,"0,1",0.1313849267465242,0.12322278672011158,0.1304914458418735,0.13428662057002916,0.12322278672011158,0.12218896431405095
17,2,"0,2",0.11679890812781274,0.11701245857356171,0.11674721350930611,0.11693381088507099,0.11701245857356171,0.1172489892497762
17,2,"0,3",0.13487311773068117,0.1334755384689726,0.13967238312213764,0.1412562600651417,0.1367532967673315,0.1277591914865295
17,2,"1,2",0.14013881965758873,0.13051775174315045,0.1318611989390497,0.13471789853408697,0.13051775174315045,0.1292425673637809
17,2,"1,3",0.16331336327987328,0.16241903955532563,0.1639476841968987,0.1639476841968987,0.1639091849115779,0.16234260347672935
17,2,"2,3",0.14017435548613233,0.13596796536658687,0.13915593329544124,0.1397926490288175,0.13659373404511288,0.13406476577713028
18,1,0,0.18611053535935795,0.17593970749950053,0.17684462324841743,0.1800006378165666,0.17602059663912561,0.17421053774046913
18,1,1,0.19961874057972762,0.19589819498646432,0.19614418305204112,0.1997247588649723,0.19593150022975486,0.19158164118467838
18,1,2,0.18577439873118462,0.180148305182918,0.18064267454699195,0.18109628198588312,0.180148305182918,0.17916031887076433
18,1,3,0.20153617525308515,0.20113803585009105,0.20432659908277667,0.20512219556035657,0.201297658262299,0.19844763992964107
18,2,"0,1",0.1965527108866613,0.1774446786461946,0.1832409510177974,0.18882644430639972,0.1774446786461946,0.17487474315706883
18,2,"0,2",0.1642519992495657,0.1638838367300163,0.1638720280941352,0.1641186691163036,0.16386415482107544,0.16408254406516012
18,2,"0,3",0.18973618099843134,0.18745947707581612,0.19603665861042358,0.1977030480492969,0.19212721104176797,0.1834257308175809
18,2,"1,2",0.1997223822090622,0.18152227213431732,0.18477429529184386,0.1900070224139475,0.18152227213431732,0.1796459735661825
18,2,"1,3",0.22854502560320594,0.22828904103007353,0.23010567934673667,0.23010567934673667,0.23010567934673667,0.22807269706265904
18,2,"2,3",0.19411810656105882,0.18890323272606857,0.1955001703636318,0.1965176305472551,0.19157132261757814,0.1865095666235229
19,1,0,0.1340091740134897,0.12700354849687934,0.12724151216046548,0.12773166807275957,0.12700354849687934,0.12637386389939576
19,1,1,0.1437645167149891,0.1409197513701031,0.14312906608010792,0.14324423413831425,0.1409531869139073,0.13883567328649765
19,1,2,0.12924790130358335,0.12479492587620106,0.12767801717423974,0.1278832240629586,0.12479492587620106,0.12437861641583556
19,1,3,0.15318333933477013,0.14528383383103216,0.1458910751007555,0.1458910751007555,0.14531685840408964,0.14317345042780463
19,2,"0,1",0.143542585487814,0.12833512931229518,0.12872737540697338,0.13245664564427037,0.1283334941554608,0.12648596074287416
19,2,"0,2",0.11502556308264546,0.11596741466939367,0.114797418299552,0.11496482421036225,0.11537558000623109,0.11653330075961067
19,2,"0,3",0.1519009478379032,0.1349046617692196,0.13782245317293637,0.13869036098891632,0.13537627594733231,0.1326866480884919
19,2,"1,2",0.13298091421537733,0.12705247018642485,0.1305348875193251,0.13249283785577565,0.12707444264008547,0.12531326020982786
19,2,"1,3",0.1612543528591975,0.16056766293251437,0.16112444227448647,0.16114224071233854,0.16112444227448647,0.16027998573919022
19,2,"2,3",0.1431095604112584,0.13270723529196551,0.13738129569305835,0.1375510616165622,0.13580763894351583,0.129953236825821
20,1,0,0.11173118745143726,0.10902039733237881,0.10923127237375427,0.1097048594791166,0.10897192620196688,0.10843447282503287
20,1,1,0.11529974765394357,0.11514571145809303,0.11688781990542614,0.11688781990542614,0.11513965622296637,0.11355229726946126
20,1,2,0.10664478790909167,0.10428458159964166,0.10737702629987743,0.10759814175141813,0.10417683061310365,0.10423780335450189
20,1,3,0.12951149845535356,0.12038985761557262,0.12365475643249639,0.12898823479626215,0.12072046188512471,0.11814980554025281
20,2,"0,1",0.11370255842299629,0.11055932518320685,0.11139333271167,0.11413480574229645,0.1105639500878424,0.10868707766185773
20,2,"0,2",0.09988678452567427,0.10059408430499824,0.09966696753053239,0.09976124184754193,0.10005925654959562,0.1012140991869527
20,2,"0,3",0.11824503164056187,0.11649050411294525,0.11843970530861136,0.11956085323973847,0.11667123064649676,0.11383664012323866
20,2,"1,2",0.11219386247444568,0.10647091083408895,0.11176324276781964,0.11391211079380086,0.10649770669521381,0.1052079184162641
20,2,"1,3",0.14007052168690037,0.13917003429404612,0.13963999309714586,0.13963999309714586,0.13963999309714586,0.13892765150972597
20,2,"2,3",0.1169070535931335,0.11385746862264244,0.11760756359971916,0.11760756359971916,0.11585467630142163,0.10927040940417612
21,1,0,0.10947238064378388,0.1064599864795055,0.1100965484942158,0.11084077671392023,0.1064599864795055,0.10586556805214019
21,1,1,0.12274070517966558,0.1188238596960012,0.12265501853845219,0.12358393896232367,0.11877925588227589,0.11665218849139786
21,1,2,0.1140632400154332,0.11270794745151907,0.11293712871524061,0.11366934241329979,0.1126961329780945,0.11216356859645335
21,1,3,0.13035747465435032,0.12421282908334931,0.12770566435050185,0.12834882213916457,0.12423419264457514,0.12109097546736072
21,2,"0,1",0.11487399414071808,0.10897113669370737,0.11461794319011084,0.11799180390186242,0.10897113669370737,0.10727302215091983
21,2,"0,2",0.10251477643248397,0.10288535601992871,0.10248475152528308,0.10264553647735232,0.10276920574009002,0.10329560568887775
21,2,"0,3",0.1253396286861115,0.11738299946188016,0.12272178228183431,0.12351681058000756,0.12014860873964547,0.11214267977193332
21,2,"1,2",0.12023837761822492,0.1146732720380419,0.11581328227339038,0.11862086517501993,0.1146732720380419,0.11276740273408148
21,2,"1,3",0.14326492144231137,0.14262149345715344,0.14387220145412333,0.14387220145412333,0.14384614360027043,0.14252075851497986
21,2,"2,3",0.12588072778920448,0.11895779067661272,0.12206077211694145,0.12282374789047995,0.12005113065066399,0.11705197882797092
22,1,0,0.10806546466603804,0.10756104549947387,0.10940661882046382,0.11138587199001318,0.1079695217426601,0.10705229608094019
22,1,1,0.11977871118155756,0.11421975077439406,0.11980778336620256,0.1246368400004836,0.1141482295054724,0.11266492156065117
22,1,2,0.11090548513333816,0.10899201956198404,0.10992654702268684,0.11123307531407968,0.10908128393191731,0.10852060821464388
22,1,3,0.1228447369345608,0.11826105904140374,0.1229903407474789,0.1229903407474789,0.12152980058101137,0.11748883565065069
22,2,"0,1",0.12247253732497873,0.10825943264966167,0.11322330519513868,0.11765425782852118,0.10825943264966167,0.10753939044712425
22,2,"0,2",0.10332996437773047,0.10254243169395547,0.10254366426106529,0.10258638067324444,0.10254243169395547,0.10244314622454587
22,2,"0,3",0.12107872394547872,0.116571703752177,0.12181454209344633,0.12261822378287501,0.11987954984101241,0.11248512545571306
22,2,"1,2",0.11737884031222234,0.1100125729941489,0.11438376577638808,0.1184456459955057,0.1100125729941489,0.10917685364642661
22,2,"1,3",0.1447499050680909,0.1423631829329203,0.14360464539987708,0.14360464539987708,0.14360464539987708,0.14231986839654842
22,2,"2,3",0.11612839032338801,0.11766659231640322,0.12164274236790198,0.1218116745830648,0.11968492726682345,0.11340362123947446
23,1,0,0.14380663721443931,0.13621162144904453,0.13905034826557316,0.14410248578521773,0.13621162144904453,0.1356238134512665
23,1,1,0.15148395712633483,0.14820531540549267,0.1528902573886444,0.15760349293432183,0.14814711134728153,0.1460388467756769
23,1,2,0.14404464782346926,0.1393290172316593,0.14068454421020893,0.1439449055819269,0.1393290172316593,0.13885639943832084
23,1,3,0.16116903985043113,0.15459112810676331,0.16158254161977947,0.16302529612003902,0.1559135063086746,0.15195046919949304
23,2,"0,1",0.14774711992242862,0.1385342011976129,0.14458718824207506,0.15100865890593584,0.13851030784323876,0.13703613067646847
23,2,"0,2",0.13032973655832356,0.12993417532445833,0.12980680295065372,0.12994814603109817,0.12993417532445833,0.13012197729833772
23,2,"0,3",0.16025035103215246,0.14853450388261324,0.15551075415654902,0.15617003962851184,0.15275779853324675,0.1434061114535579
23,2,"1,2",0.155188493407381,0.14186032412503402,0.14704132516517718,0.15067214345524746,0.14186032412503402,0.14017847455905075
23,2,"1,3",0.18198633552678795,0.18074663853706716,0.1823388623533248,0.1823388623533248,0.18225963304049742,0.18060804688486867
23,2,"2,3",0.15311723562511748,0.1494889256239549,0.15469126890314125,0.1553096256644727,0.1523116740619441,0.1455936341903275
24,1,0,0.13957240541299876,0.13449011778796066,0.13460519584951958,0.13510335538940005,0.13449011778796066,0.1332274521365554
24,1,1,0.14736999767018333,0.1454659541435078,0.14553316898580135,0.1472360040702712,0.1454659541435078,0.1431335546051219
24,1,2,0.129802084587448,0.12802374525023513,0.12878342456113318,0.13127459070141578,0.1280109324624676,0.126311517272294
24,1,3,0.15338623898806528,0.15078781044981,0.1513913301297426,0.1526230753343905,0.15078781044981,0.1479210612260322
24,2,"0,1",0.14261549701541837,0.13562123550254432,0.13562123550254432,0.1371317479198771,0.13562123550254432,0.13289594995807935
24,2,"0,2",0.11899115902642123,0.11914274800297106,0.1189210052765959,0.11911008922708746,0.11914274800297106,0.11998905599398471
24,2,"0,3",0.14695821243936205,0.14258409645440612,0.14304670515916387,0.1436251756572502,0.14258409645440612,0.13927884455735778
24,2,"1,2",0.13921402713795009,0.13014847984353978,0.13421440740635138,0.13789547933799787,0.13014847984353978,0.12763891463359459
24,2,"1,3",0.16786821637771468,0.16671742654310662,0.16702060708515343,0.16702060708515343,0.16695340280790252,0.1663153301532252
24,2,"2,3",0.14693152463488557,0.1364400360788489,0.1416664833069533,0.1420215276220671,0.13904827533498784,0.1326173228388443
25,1,0,0.09897399853145235,0.09658842868461534,0.09685509083009161,0.09711681381182437,0.09658842868461534,0.09592424404707264
25,1,1,0.110834275197108,0.10347469146495478,0.10411138894734323,0.10698588044417018,0.10346277920381144,0.10096821114867574
25,1,2,0.0955906598018515,0.09260056707821152,0.09490868940132595,0.09597151860528003,0.09260056707821152,0.09241191813525641
25,1,3,0.11036429757883338,0.10679846144815643,0.11027520763521798,0.11027520763521798,0.1068971588813088,0.10504642511695483
25,2,"0,1",0.11003674804442018,0.0975215426710431,0.0987962389090587,0.10150753411604546,0.0975215426710431,0.09574990089154345
25,2,"0,2",0.08830547634746358,0.08796941246827009,0.08782924991941056,0.08797912975255293,0.08794497146779306,0.08803873567089211
25,2,"0,3",0.10799016857766525,0.10212416810555114,0.10548163981270017,0.10612529275373497,0.10339857551737844,0.10039439911405428
25,2,"1,2",0.10321511940818286,0.09454621051051379,0.09972060759837573,0.10193651384924647,0.09459586087340836,0.09354254416161474
25,2,"1,3",0.124088754606037,0.12277347031254089,0.1234069242962528,0.1234069242962528,0.1234069242962528,0.12249595616013237
25,2,"2,3",0.10305973649455161,0.100492447695813,0.10495939758004852,0.10499118210967909,0.10286168148128882,0.09712706518601547
26,1,0,0.1348809332760088,0.1326288280450537,0.13380803105168082,0.13530620941261756,0.1326288280450537,0.13193263460606314
26,1,1,0.16260086347516262,0.1428309504884811,0.14407711337976065,0.14470397549152064,0.14280875925592101,0.14110745462200425
26,1,2,0.137027536209109,0.1340022350193762,0.13571636860079545,0.13671401678832978,0.1340140572056173,0.13301507476930255
26,1,3,0.15062850265114902,0.14846814590446275,0.15259047757941946,0.15259047757941946,0.14926265308202205,0.14672436793292554
26,2,"0,1",0.14084739965745624,0.1331851863989631,0.13905717337760148,0.14087659745307346,0.1331851863989631,0.13195215083608786
26,2,"0,2",0.12521435411092316,0.124200741782375,0.12419945111645184,0.12443972853011646,0.124200741782375,0.12425703458970705
26,2,"0,3",0.14465094930265043,0.14188523788564283,0.14907699404843272,0.14977176853600638,0.14525168257677037,0.13834119526666877
26,2,"1,2",0.1391696109764482,0.13548902271623703,0.139804108397633,0.14285894020802709,0.13548902271623703,0.13395953721049672
26,2,"1,3",0.17600169206038802,0.17278697830516404,0.17361546682797147,0.17361546682797147,0.17361546682797147,0.1726710563218632
26,2,"2,3",0.14758319815367654,0.143544574582417,0.1475446849958449,0.14771616722764686,0.14584380319935575,0.13905076884315015
27,1,0,0.1392198180717844,0.13823903708285398,0.14003933859205242,0.1401424075015591,0.13823903708285398,0.13777163224263236
27,1,1,0.15176993219809978,0.14428371131494516,0.15814440231600552,0.15828995525693867,0.14423058720962,0.14325140186272725
27,1,2,0.14025281872008039,0.138768993617081,0.14197060737183106,0.14197060737183106,0.13886893467217493,0.1384410283236005
27,1,3,0.15478849007515652,0.15408745463196388,0.16697461347960654,0.16697461347960654,0.15955330944944796,0.1494896020142755
27,2,"0,1",0.1450147224307618,0.14089091146554267,0.15042001667176125,0.1554986133880939,0.14089091146554267,0.1401132290265628
27,2,"0,2",0.13490706427529187,0.13468151330722053,0.13463364446252735,0.13481781488658623,0.13468151330722053,0.1347285077535574
27,2,"0,3",0.15690144427943525,0.1539934779321629,0.16149682317559955,0.16221944404697855,0.1578353997504,0.14620490148047652
27,2,"1,2",0.15139220775714027,0.14197680466239476,0.151965567091976,0.15589206176640394,0.14200915153558666,0.14118275305552055
27,2,"1,3",0.1893917897293722,0.18723127862587569,0.18905473993994465,0.18905473993994465,0.18903599561324408,0.18717661745145253
27,2,"2,3",0.15504069788716848,0.15433675970209926,0.16119124746156765,0.1617388181263225,0.15734417173843493,0.14655245084547952
28,1,0,0.13919307556966368,0.1379430272800259,0.13977262195977697,0.14052247334510376,0.1379430272800259,0.1369492537780987
28,1,1,0.1595417957987923,0.1504166362651107,0.15142643039379108,0.15770982748365361,0.15036084457150184,0.14568370040067574
28,1,2,0.14258323459291772,0.1401758624196209,0.14061617166647217,0.1423993675404263,0.1402826080135804,0.1381258477322746
28,1,3,0.15830374132327274,0.15405248509895078,0.1585368867076961,0.1585368867076961,0.1546080522301962,0.15168920172417433
28,2,"0,1",0.1512209654996995,0.1403418008452232,0.14511678916012033,0.14899499822243553,0.1403418008452232,0.13747451294220353
28,2,"0,2",0.1304912523745341,0.12988568209273732,0.12987778592509816,0.12998733042437155,0.12988568209273732,0.12969686009259845
28,2,"0,3",0.15115200584738098,0.1486772371155083,0.15535308765762662,0.15607264477473137,0.1515991297976599,0.14399208794103852
28,2,"1,2",0.15203949927486404,0.14285052107768187,0.14628502091973727,0.1500484083092585,0.14285052107768187,0.13906488337778866
28,2,"1,3",0.18148498625859671,0.18073113968577587,0.1820399325656225,0.1820399325656225,0.1820399325656225,0.1804378518958557
